,easting,northing,plot_area,metric,value
350,304049.1164,5122709.705,40 m,max.canopy.ht.aop,395.3221884
351,304105.6849,5122709.705,40 m,max.canopy.ht.aop,340.6513653
352,304162.2535,5122709.705,40 m,max.canopy.ht.aop,181.7633286
353,304218.822,5122709.705,40 m,max.canopy.ht.aop,409.5507828
354,304275.3906,5122709.705,40 m,max.canopy.ht.aop,177.8074098
355,304331.9591,5122709.705,40 m,max.canopy.ht.aop,163.3996498
356,304388.5276,5122709.705,40 m,max.canopy.ht.aop,198.5953503
357,304445.0962,5122709.705,40 m,max.canopy.ht.aop,383.7108515
358,303539.9995,5122766.274,40 m,max.canopy.ht.aop,194.6452334
359,303596.568,5122766.274,40 m,max.canopy.ht.aop,232.6248488
360,303653.1366,5122766.274,40 m,max.canopy.ht.aop,379.1699862
361,303709.7051,5122766.274,40 m,max.canopy.ht.aop,176.3882495
362,303766.2737,5122766.274,40 m,max.canopy.ht.aop,178.1636828
363,303822.8422,5122766.274,40 m,max.canopy.ht.aop,365.0850796
364,303879.4108,5122766.274,40 m,max.canopy.ht.aop,845.3310487
